customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,cluster
fe1bccd55c91b596c92bcc1401408594,2de3c52d71a127ef29e31067f8216447,66610,belem,PA,cc68db472e6aa971b19ecb519fbc486e,delivered,2018-01-10 11:38:12,2018-01-10 11:46:24,2018-01-10 20:37:47,2018-02-05 23:07:40,2018-02-20 00:00:00,1,f22c9d6ce2431ff939aad39e026cc7ef,c847e075301870dd144a116762eaff9a,2018-01-16 11:46:24,-23.345674871417465,-36.493863975569376,1.0,boleto,-49.05224245656778,-25.650165511283195,4f34ccfd34da21875bac3beeb6897fae,-46.494905179649415,,,2018-02-06 00:00:00,2018-02-07 10:08:02,automotivo,-50.99308439080444,-41.744838996921,-42.10034134226676,-45.63636769472773,-44.182952072968384,-45.712113262168714,-46.18260368878947,auto,38022,uberaba,MG,66610.0,-31.88127823466199,-48.45003927670384,belem,PA,5
dcdc259ec5bacca962c1ea9ba705b4b1,84b6060d044cc7456db328c95b75ffcf,68459,tucurui,PA,5b265b1557d0d44a32df50b4fbf98c7b,delivered,2018-05-29 10:04:54,2018-05-30 02:15:11,2018-06-05 15:26:00,2018-06-26 11:03:35,2018-07-27 00:00:00,1,1f8e6a79faf4326701aa4b07c0b955e1,822bad9bc42b51213ba522fe87b7ab5d,2018-06-07 02:15:11,-23.152241695927934,-27.81329718044378,1.0,boleto,-49.05224245656778,-24.846950089846402,8cbe8a529e971207c10746d4b6788297,-43.43933464705219,amei o produto,"Chegou antes do prazo! E adorei o celular é maravilhoso, eu recomendo! Já testei produto e estou apaixonada pelo desempenho. Ele é grande mais é confortável na mão.",2018-06-27 00:00:00,2018-06-28 23:55:35,telefonia,-44.48387753717595,-41.254015513972035,-49.08555650110839,-47.863878213835854,-50.23597154242092,-48.154276729711135,-50.33972747428372,telephony,88330,balneario camboriu,SC,68459.0,-33.57493281680414,-49.66919619217138,tucurui,PA,5
e012356cb110daaecd8c1a2bb66d27f6,f64f5e0a84f83461a94633f89a0dc10e,35430,ponte nova,MG,289a45b09606de7a3d7003baa2b650d0,delivered,2017-10-10 20:54:55,2017-10-11 21:06:17,2017-10-13 20:38:04,2017-10-18 16:59:10,2017-10-31 00:00:00,1,df5032e775a51867fcd72f5b742f2f33,f5a590cf36251cf1162ea35bef76fe84,2017-10-18 22:06:17,-22.068165657470136,-23.14701311531735,1.0,credit_card,-35.538419697145606,-23.554902054201854,e337062abc3897ef60fa02178b183248,-43.43933464705219,,Na minha opinião vcs estão de parabéns e com certeza por esse empenho e comprometimento que vcs tem com o trabalho que vcs executam merecem estar em primeiro lugar de vendas on LINE continue assim ...,2017-10-19 00:00:00,2017-10-19 14:57:59,,-46.17367349299076,-46.17367349299076,-46.17367349299076,-22.62668095515304,-41.91306977192368,-40.82778632708387,-37.521929135676444,,9720,sao bernardo do campo,SP,35430.0,-45.61368743755054,-42.89153741877715,ponte nova,MG,5
aa75863809ddc7b14204b1040b6f79e8,f82245574a832709076d232ad99d6539,75120,anapolis,GO,474a5a5d176b5d84afe62cdfa7d69dd9,delivered,2017-05-22 16:17:30,2017-05-24 07:42:38,2017-05-25 10:13:42,2017-06-05 15:37:29,2017-06-20 00:00:00,1,c46340bc7e4d674d73196dfc202fb2cc,5bffbafbb22daf6d3bfc216a46db8708,2017-05-30 07:42:38,-27.616084207224773,-42.126644137472674,1.0,credit_card,-35.538419697145606,-29.80953401072347,19029c38f73e9bef8ac609c5488f2dea,-46.494905179649415,,Queria que tivesse chegado mais rápido ...,2017-06-06 00:00:00,2017-06-07 14:39:10,informatica_acessorios,-44.89070296552773,-48.69092322397076,-32.786721130477915,-42.82767353872331,-41.91306977192368,-33.196025491013806,-49.9933004921592,computers_accessories,26525,nilopolis,RJ,75120.0,-42.6686695361233,-48.96409949999999,anapolis,GO,5
3bf875459d8b5849e5cf337d53a01cee,5c8c902dd4c54ac4e9cfc8dfb8ad1372,13273,valinhos,SP,476fc9fd42dd474f1b044aa18508596a,delivered,2018-03-29 17:45:05,2018-03-29 17:55:24,2018-04-02 19:33:34,2018-04-04 22:58:40,2018-04-11 00:00:00,1,ff92ca9bb0b3f4ec00a9b76c9f68cb3a,ba90964cff9b9e0e6f32b23b82465f7b,2018-04-04 17:55:24,-29.741723498318503,-46.68553974740167,1.0,credit_card,-35.538419697145606,-32.007974733322705,58564ae153240427c247819818f92eda,-43.43933464705219,,"super rápida a entrega, tudo certinho!",2018-04-05 00:00:00,2018-04-05 20:22:28,portateis_casa_forno_e_cafe,-51.39990981915623,-29.753834919813603,-37.44353123637234,-46.3655479083058,-38.382141748076364,-38.08035242609865,-38.214783099925484,small_appliances_home_oven_and_coffee,7140,guarulhos,SP,13273.0,-47.44447964066075,-46.9746763873937,valinhos,SP,5
1d34ed25963d5aae4cf3d7f3a4cda173,753bc5d6efa9e49a03e34cf521a9e124,28735,quissama,RJ,dbbbc904081f8e928028432e2e3d7686,canceled,2016-10-06 13:24:15,2016-10-07 10:16:33,,,2016-12-14 00:00:00,1,f38ce47371f868581f8c2df4ffa47fb6,87b740daf17b5d1be335a64164ec6842,2016-10-16 11:16:33,-21.21812250496175,-25.578594565144876,1.0,credit_card,-35.538419697145606,-22.986214341184585,0e78e53b34bbdb054bc13e8c1a4bfc77,-55.6616167774411,,"Comprei o produto e depois de 45 dias, a loja americana enviou e-mail dizendo: Devido a uma divergência no sistema de controle de estoque do parceiro , não será possível efetuar a entrega do produto",2016-12-16 00:00:00,2016-12-16 10:41:22,esporte_lazer,-40.41562325365814,-43.37884628825739,-46.75715144816118,-17.65745283299137,-27.28493938741338,-31.364402890356992,-45.489749724540424,sports_leisure,8615,suzano,SP,28735.0,-46.835866543560755,-41.45979324090135,quissama,RJ,5
72e0997496700af1df41815ffced78e6,8bce6306eb006a2ff6135ba36d33d644,58765,pianco,PB,b94927b61d86b53506f3e6bc8644eb77,delivered,2017-03-31 21:40:22,2017-04-01 21:45:16,2017-04-03 16:29:29,2017-04-28 08:11:54,2017-05-08 00:00:00,1,14e9b59d37c1571b980c02e237a5d395,06532f10282704ef4c69168b914b77be,2017-04-05 21:45:16,-2.087156321189056,-19.380746579464628,1.0,credit_card,-35.538419697145606,-5.741804277004455,11bf0c17b1dd54d9ad474ba96e8bc452,-43.43933464705219,,otimo...,2017-04-29 00:00:00,2017-05-03 16:54:54,ferramentas_jardim,-41.63609953871348,-26.752977422796572,-44.42874639521397,-41.09924636579751,-41.156442338242115,-38.996163726427056,-36.829075171427405,garden_tools,87140,paincandu,PR,58765.0,-36.05520279151487,-37.927816932309874,pianco,PB,5
ba2ad8b23fe2a0a45cdb33ae2cc42b98,6ca64aa28917ec5f253c90fda7032b6c,14026,ribeirao preto,SP,2c810e97c1d3956172e1830863e6a133,delivered,2018-08-15 11:30:33,2018-08-15 11:44:11,2018-08-15 12:44:00,2018-08-20 15:15:42,2018-08-27 00:00:00,1,c2f66da7257100a87b2d61fe2adf0535,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-08-17 11:44:11,-21.225349678551467,-44.384358564599594,1.0,credit_card,-38.54149142146164,-24.36483425965066,c149a744370cea3b5eb21e60fff14a73,-46.494905179649415,,,2018-08-21 00:00:00,2018-08-22 02:48:51,beleza_saude,-42.85657582376883,-44.838890826143526,-49.08555650110839,-47.81526619959732,-45.94841608489204,-46.32265412905432,-48.607592563661115,health_beauty,25957,teresopolis,RJ,14026.0,-46.19291632471785,-47.81828973980032,ribeirao preto,SP,5
f19f11ddfa4f4d61154a277408a98d0c,66ec2bc0802dd4fa439e49dcfcf813b6,58340,sape,PB,dba3d308cfb77b3fcc46a50e560080bb,delivered,2018-01-07 22:41:05,2018-01-07 22:51:30,2018-01-08 18:22:30,2018-01-19 16:52:32,2018-02-14 00:00:00,1,5edfda97608b60c12ad5f3139d026bfb,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-01-11 22:51:30,-9.526893840017117,-38.997037728861855,1.0,credit_card,-43.0460990079357,-13.70343225924622,9eb42aa63e7e22a3fc5fe57375a16c54,-43.43933464705219,,"Excelente loja, ocorreu tudo certo e recebi o produto até antes do prazo.
100% recomendo.",2018-01-20 00:00:00,2018-01-22 19:24:25,eletronicos,-52.21356067585979,-44.087123213019176,-46.75715144816118,-47.904928359192844,-47.96608924137622,-46.32265412905432,-47.914738599412075,electronics,28615,nova friburgo,RJ,58340.0,-35.97909351434496,-35.227660806664296,sape,PB,5
0b16ce67087d02bf833c807e82b1992b,76a08544f95591acec0d4c976054c459,47850,luis eduardo magalhaes,BA,66b9c991ee308f9342f6a7f63bb68251,delivered,2018-02-11 14:23:55,2018-02-11 14:35:21,2018-02-19 22:13:21,2018-03-05 18:25:02,2018-03-14 00:00:00,1,19936fa4f614ee0590d3b77ac83fd648,b37c4c02bda3161a7546a4e6d222d5b2,2018-02-19 13:32:12,-13.778172422204584,-43.893439912268484,1.0,credit_card,-43.0460990079357,13.536298724146867,9648cada94370825a7ff121db9ac523e,-52.60604624484387,,,2018-03-06 00:00:00,2018-03-06 23:31:57,telefonia_fixa,-52.21356067585979,-44.79540013778096,-46.75715144816118,-47.25676816934567,-48.72271667505779,-46.32265412905432,-47.22188463516303,fixed_telephony,3667,sao paulo,SP,47850.0,-39.59007702548047,-45.79992414323213,luis eduardo magalhaes,BA,5
a2463c771cdc164e80078fd3d5e12ee0,0af81771d11ef9e0807a929428f9558d,85640,ampere,PR,29fc23bcd9e04ac6a5919350404eb36c,delivered,2018-03-03 21:52:44,2018-03-03 22:08:45,2018-03-14 19:03:51,2018-04-04 16:37:00,2018-04-04 00:00:00,1,85e8e8aad6ad12d67c21300379760196,d6b664fa0667064c6d76394e7848d790,2018-03-11 22:08:45,-23.641138732879497,-35.76771346899628,1.0,credit_card,-35.538419697145606,-25.856520042318984,d749cdf693036ddcc0cded4d8dbf2851,-43.43933464705219,,Sempre fui bem atendida e recebi os produtos conforme descritos no site.,2018-04-05 00:00:00,2018-04-06 16:40:50,ferramentas_jardim,-43.26340125212061,-41.15460822628617,-42.10034134226676,-41.90944660310648,-40.147605760000026,-36.554000258884635,-44.450468778166865,garden_tools,14801,araraquara,SP,85640.0,-49.58265770822422,-53.46746806886998,ampere,PR,5
0334f4a8d10b77fa20ecb172b9f3a50d,73601b1eec55943e90ce8d61253d5c09,31550,belo horizonte,MG,6b022a73dc1fa183cdc18cb9c255d60c,delivered,2017-11-01 13:39:49,2017-11-04 05:15:22,2017-11-06 22:05:21,2017-11-10 21:08:45,2017-11-23 00:00:00,1,cce3ce6484896041ae3dafdd4308a39c,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-11-09 05:15:22,-27.488758413688256,-43.83463194870799,1.0,boleto,-49.05224245656778,-29.8224078467465,cce96d3d6c37595486b2cfa7da4decd0,-43.43933464705219,,excelente trabalho,2017-11-11 00:00:00,2017-11-14 11:52:46,consoles_games,-47.33165553563842,-47.050702977154,-46.75715144816118,-43.74590047434014,-49.22713496417883,-41.13305676052667,-40.639771974797135,consoles_games,4403,sao paulo,SP,31550.0,-45.19466463871686,-43.99160833181368,belo horizonte,MG,5
bbeb9a9216de3ae93d15fda78e903501,23cd2fcf316e2f6bbebef0e2d6a43ff7,81030,curitiba,PR,6afedf08c0521723900128e180319db0,delivered,2018-01-08 19:22:48,2018-01-08 19:30:32,2018-01-09 17:48:33,2018-01-23 22:10:05,2018-02-05 00:00:00,1,eb47d7ea4e5611684330021baa317c17,5dceca129747e92ff8ef7a997dc4f8ca,2018-01-12 19:30:32,-29.996800213249752,-44.78067310163773,1.0,credit_card,-41.54456314577769,-32.092867420141225,9247d32a9f8948f8a37ae2bf29ecfa83,-52.60604624484387,,,2018-01-24 00:00:00,2018-01-25 12:29:35,bebes,-41.63609953871348,-39.41498069178355,-42.10034134226676,-34.97737337269095,-44.93957950664995,-33.80656635789941,-36.13622120717836,baby,13450,santa barbara d´oeste,SP,81030.0,-49.27763320593188,-49.27064708076061,curitiba,PR,5
c4323ed2364aa7cc92db81c5fea0007a,196fb9c6acb3d8e681f6691d596a21fb,20540,rio de janeiro,RJ,4600963d4b12ee01d7393b723a34516f,delivered,2018-01-24 00:23:02,2018-01-24 00:35:35,2018-01-25 16:52:59,2018-01-30 00:51:39,2018-02-08 00:00:00,1,bd45d419cafca91f96772c2b59f0e0da,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-01-30 00:35:35,-9.52901947930821,-45.62188266735093,1.0,credit_card,-38.54149142146164,-14.188719904114297,82050304bb0369e801747b7cf00f38c3,-43.43933464705219,,"O produto veio na caixa com manual e garantia. A embalagem de transporte era adequada, sinalizada como frágil e veio com a Nota Fiscal. Perfeito.",2018-01-30 00:00:00,2018-01-31 00:27:39,relogios_presentes,-43.26340125212061,-44.472326452801894,-49.08555650110839,-48.14258709547014,-49.73155325329988,-47.23846542938273,-49.300446527910154,watches_gifts,28615,nova friburgo,RJ,20540.0,-47.426431981163994,-43.25868934445138,rio de janeiro,RJ,5
d88f8c26c57542970a3db88923164c9c,141b3509663d0e6c8735da7d62fcfe16,14801,araraquara,SP,abb3b065b8888558edf20e815f816662,delivered,2017-12-15 12:15:53,2017-12-17 12:10:18,2017-12-20 13:42:23,2018-01-16 15:46:53,2018-01-10 00:00:00,1,e7261ba9b589b73ac45411a15058403e,f6122bc84774df1b372bdb3bb88ddb9f,2017-12-21 12:10:18,-11.652745695039961,-44.8778340849116,1.0,credit_card,-35.538419697145606,-15.998520040685001,15012729fae67a31c910011442df0611,-55.6616167774411,,Não entregou no prazo e até agora não retornou meus contatos. Lamentável.,2018-01-13 00:00:00,2018-01-13 12:51:49,informatica_acessorios,-41.63609953871348,-48.05720176497338,-49.08555650110839,-46.716634677806354,-47.461670952255176,-48.459547163153935,-45.489749724540424,computers_accessories,6436,barueri,SP,14801.0,-46.60599912844695,-48.19339828795659,araraquara,SP,5
60e9587295a33c24d123983494bc8718,c96e04d30d9707030553d545b2a6837e,28630,nova friburgo,RJ,bb64f1e18d5d902401536be66f719e3e,delivered,2018-03-25 20:32:13,2018-03-25 20:48:22,2018-03-27 19:28:51,2018-04-07 00:34:29,2018-04-16 00:00:00,1,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,2018-03-29 20:48:22,-27.871160922156022,-42.90393200366359,1.0,credit_card,-35.538419697145606,-30.090146320558762,aa8dd2718e1aa253327c36a6243ab12d,-55.6616167774411,,"Produto chegou, porém veio incompleto, sem o bebê conforto.
Aguardo resolução.",2018-04-08 00:00:00,2018-04-08 15:21:47,bebes,-42.44975039541705,-42.117616325742986,-39.77193628931955,-31.376843518089892,-44.182952072968384,-32.2802141906854,-34.40408629655576,baby,13450,santa barbara d´oeste,SP,28630.0,-46.949459855061285,-42.53263473187971,nova friburgo,RJ,5
3af6cebe5d3701bd4f3b5fc04e34acc0,918c2334c6537fd745c6aea1e3fe54f8,54360,jaboatao dos guararapes,PE,c819d9ce6576bb453e886c2e95aa5697,delivered,2017-08-16 14:36:34,2017-08-17 18:05:46,2017-09-15 13:19:52,2017-09-25 20:57:38,2017-10-02 00:00:00,1,5183344b5357029cfd88c7f511ed876d,7178f9f4dd81dcef02f62acdf8151e01,2017-08-28 18:05:46,-6.359691296287458,-34.37422041941058,1.0,credit_card,-35.538419697145606,-10.586098168336598,0859bd9d6f1cefa88bc8d5d71180934f,-52.60604624484387,,,2017-09-26 00:00:00,2017-09-29 10:11:01,instrumentos_musicais,-42.85657582376883,-39.694563688400045,-37.44353123637234,-43.98896054553283,-45.443997795771,-47.23846542938273,-48.607592563661115,musical_instruments,89560,videira,SC,54360.0,-36.730791666519885,-34.97657422671821,jaboatao dos guararapes,PE,5
5e5564ba592b4a8ef0130a0f78356a16,75e9b39bffe199fd0bb42a32c6e1e2b7,13974,itapira,SP,7844eebb3536df34f62c7b819ac8c4d2,delivered,2018-04-26 10:53:16,2018-04-27 08:12:15,2018-04-27 14:03:00,2018-05-08 21:58:47,2018-05-22 00:00:00,1,19d0b759f7630539873b280839cddfa4,747e73c01a4593d4cf60dcf970fd2689,2018-05-04 08:12:15,-29.741723498318503,-36.81858620914255,1.0,credit_card,-38.54149142146164,-31.287972802701432,63f58c98f62ee0caad408f0e63ccd3ba,-43.43933464705219,,,2018-05-09 00:00:00,2018-05-12 04:29:21,relogios_presentes,-44.89070296552773,-47.28058232992757,-49.08555650110839,-48.09073428028236,-48.72271667505779,-46.93319499593992,-47.914738599412075,watches_gifts,55602,vitoria de santo antao,PE,13974.0,-47.07924164437841,-46.8296843558603,itapira,SP,5
bc5d41700c3a57b743db4fb88939dd9c,231d36f5c4b238c26f449ffd98c79180,88830,morro da fumaca,SC,552dee1afe356f3a07f118a9d0741b53,delivered,2018-05-08 09:53:12,2018-05-08 10:15:44,2018-05-09 07:57:00,2018-05-17 17:04:54,2018-05-29 00:00:00,1,56ebd551a33ae8e9955d1f8a4c37ef52,ce69a8021d18961dd2a40269b7c2c293,2018-05-14 10:15:44,-30.273345885021044,-38.88709240568353,1.0,credit_card,-44.547634870093724,-31.905543777139478,61939c4ddf73072c0bc447f2e49e333f,-43.43933464705219,,,2018-05-18 00:00:00,2018-05-20 12:42:52,cine_foto,-55.46816410267403,-35.44490213982934,-44.42874639521397,-46.66262132865242,-34.09458629054748,-46.93319499593992,-49.300446527910154,cine_photo,81070,curitiba,PR,88830.0,-51.57583944777779,-49.21116169878975,morro da fumaca,SC,5
c1474a24d28e0702ff76d03b5fd3bbe6,d3fcacda5a49565a7c1b8a6c0e03bb02,4739,sao paulo,SP,360787554f41824600bdcba9687cd4f0,invoiced,2018-03-23 19:39:46,2018-03-23 19:50:29,,,2018-04-16 00:00:00,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-03-29 19:50:29,-30.405560648927075,-45.21534065838923,1.0,credit_card,-46.049170732251746,-15.845899781745327,a47f87c5e4838b6664b21cdfc9ef16ae,-55.6616167774411,,,2018-04-18 00:00:00,2018-04-20 19:17:12,beleza_saude,-55.06133867432225,-42.9687912265532,-46.75715144816118,-48.06696840665464,-48.72271667505779,-48.154276729711135,-48.954019545785634,health_beauty,35570,formiga,MG,4739.0,-47.94913762218767,-46.70007520249481,sao paulo,SP,5
5127c3d8efbc48f0c9c5e97a686e5cd9,ac520dc7cb6f47563c95f9f2324a567c,76901,ji-parana,RO,88b24cb0678cf5b316584a332f724969,delivered,2018-07-13 18:51:55,2018-07-14 18:50:11,2018-07-16 14:44:00,2018-07-30 16:45:00,2018-08-14 00:00:00,1,277acb101c00b04ed2eabf11a7285a7c,a63bfbaa882c8f4542891b4e2246cc7f,2018-07-19 18:50:11,-25.490444916131043,-33.515112777831135,1.0,credit_card,-38.54149142146164,-27.315368214261905,21434e4016a2f149f7ae72c68b07b8e5,-43.43933464705219,MUITO BOM,APARELHO EM FASE DE TESTES AINDA.,2018-07-31 00:00:00,2018-07-31 21:14:03,beleza_saude,-41.63609953871348,-29.42454827935418,-32.786721130477915,-45.987454464228286,-45.94841608489204,-46.32265412905432,-43.4111878317933,health_beauty,24355,niteroi,RJ,76901.0,-38.71504795055829,-61.97547627716036,ji-parana,RO,5
14d2e011f94561a55aa3a97e0deff19e,a9c1cbcf83ec6e290888cae660e49436,18590,bofete,SP,1c49e3fd28c9c369b12fd84446e475ab,processing,2017-04-06 07:04:06,2017-04-07 03:22:32,,,2017-04-27 00:00:00,1,685a5d6795fa0aeafc83984918957827,e6a69c4a27dfdd98ffe5aa757ad744bc,2017-04-13 03:22:32,-40.66750945454028,-42.203350176899406,1.0,boleto,-49.05224245656778,-17.72137513976684,94ca559874f068172814b5e4b2a9c7d1,-55.6616167774411,,Produto não foi entregue até o momento. Atraso de dois dias sem previsão para entrega,2017-04-30 00:00:00,2017-04-30 11:29:22,moveis_decoracao,-58.3159421011365,-48.35542362803098,-49.08555650110839,-38.72265900302454,-27.28493938741338,-42.048868060855085,-43.75761481391782,furniture_decor,4424,sao paulo,SP,18590.0,-47.561481403821745,-48.256121730784905,bofete,SP,5
06d478ba352a27a5167f3de441af9f59,fc0aab61ef4538d51cefcfb054fe809c,24220,niteroi,RJ,30336ab6f4ebb61a88d9e3188b36739c,delivered,2017-03-13 10:18:25,2017-03-13 10:18:25,2017-03-16 09:58:24,2017-03-22 12:16:11,2017-04-03 00:00:00,1,dec4cd5561ffdae063f94385555a5683,7e93a43ef30c4f03f38b393420bc753a,2017-03-17 10:18:25,-21.749319763806074,-45.432674436764984,1.0,credit_card,-46.049170732251746,-24.901244093943525,53feb213b19fef163b7e1258a540ac77,-43.43933464705219,,,2017-03-23 00:00:00,2017-03-24 12:33:30,relogios_presentes,-50.99308439080444,-48.99535804250873,-44.42874639521397,-47.36479486765353,-46.95725266313413,-46.62792456249712,-45.489749724540424,watches_gifts,6429,barueri,SP,24220.0,-47.4149203618516,-43.106988856771984,niteroi,RJ,5
4d8a3c18eaa2150d9a6069cb71191a1b,57a9710140308083e02631614ea5a5b5,24020,niteroi,RJ,d9b83939c87f115af94149c7cfb516c4,delivered,2017-09-19 17:31:35,2017-09-20 17:44:29,2017-09-22 18:35:12,2017-10-05 18:40:08,2017-10-10 00:00:00,1,09481a6dfe9eb590dc8b265b54dc4c97,165fc07beebdcb6190fba8a06db2a449,2017-09-26 17:44:29,-27.616084207224773,-36.80068813327632,1.0,credit_card,-44.547634870093724,-29.42089342469494,34cc2f8803246a213b0048ee4980996a,-46.494905179649415,,,2017-10-06 00:00:00,2017-10-08 23:10:44,informatica_acessorios,-41.63609953871348,-49.616653590545376,-49.08555650110839,-45.708745582594,-45.443997795771,-42.048868060855085,-46.18260368878947,computers_accessories,87015,maringa,PR,24020.0,-47.406578595714656,-43.12073703239408,niteroi,RJ,5
72892c89f327bcf5bdbf99b6be13eb5a,301fdbdb88825096a683fcfacac44718,11347,sao vicente,SP,f40432ad717d2f328101784226c8af17,delivered,2018-07-14 16:16:01,2018-07-15 16:15:18,2018-07-18 13:34:00,2018-07-24 21:38:41,2018-08-09 00:00:00,1,7546d3467dac963558951a5f7817a625,52f976b17ea7f2f087f56dcc419328f6,2018-07-19 16:15:18,-17.816887075282672,-26.621796701348483,1.0,credit_card,-41.54456314577769,-20.07691397731376,eaf3fa707ebe842bca02310e89228939,-43.43933464705219,,,2018-07-25 00:00:00,2018-07-26 10:45:47,esporte_lazer,-43.67022668047239,-44.472326452801894,-44.42874639521397,-20.034040195764344,-33.59016800142644,-25.258994221500938,-47.22188463516303,sports_leisure,86820,california,PR,11347.0,-48.19932159912871,-46.47212050990094,são vicente,SP,5
f6c39f83de772dd502809cee2fee4c41,10dbffc4a798d018f58224da1162b90e,32407,ibirite,MG,76754c0e642c8f99a8c3fcb8a14ac700,delivered,2017-10-26 09:31:45,2017-10-26 09:49:20,2017-10-26 21:33:09,2017-11-01 21:17:43,2017-11-22 00:00:00,1,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-11-01 09:49:20,-18.305784112234228,-42.51528807056813,1.0,credit_card,-28.030740386355504,-21.66580655082264,43b12af655f4a335ac3a8eb77739c877,-43.43933464705219,,Bom. recomendo.,2017-11-02 00:00:00,2017-11-06 22:08:53,pcs,-43.67022668047239,-28.672780666229826,-42.10034134226676,-45.47432764726594,-49.73155325329988,-41.74359762741228,-40.639771974797135,computers,42738,lauro de freitas,BA,32407.0,-45.31590079867983,-44.11655370372964,ibirite,MG,5
4632a65b0ff3f7df3e6d9b9bbe11380c,217292034a9e98acdd21d0642afc64e5,44077,feira de santana,BA,327ad7800f253f3efd342b0997a16b3f,delivered,2018-01-23 10:02:58,2018-01-24 09:58:22,2018-01-25 18:44:16,2018-02-06 20:56:24,2018-02-20 00:00:00,1,89f59eee27a6a49b9f0d887136c71cd4,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-30 09:58:22,-21.225349678551467,-42.54852735431972,1.0,credit_card,-35.538419697145606,-24.230871734077695,390e808cd79002f96adfa07a23128c2f,-43.43933464705219,,,2018-02-07 00:00:00,2018-02-15 11:17:36,beleza_saude,-49.36578267739732,-39.110545873245584,-49.08555650110839,-47.68887496257712,-48.470507530497265,-47.849006296268335,-48.954019545785634,health_beauty,25957,teresopolis,RJ,44077.0,-39.71392589113292,-38.9416232828207,feira de santana,BA,5
727ab4449f530b9af13f40fa8e528bff,e3fe811011101628e80a7953f1244c8d,83203,paranagua,PR,a9c8ac0c26c178f0ad33618f96225a01,canceled,2018-07-22 23:36:14,2018-07-23 12:31:55,,,2018-08-07 00:00:00,1,66b1f09e746c05761bcaccf6339bde8d,73a63f72308aa20a46f4b1632018f196,2018-07-26 11:23:38,-41.22017567022465,-43.40252125993738,1.0,credit_card,-38.54149142146164,-12.734536165513056,3399c230c47b20e122f6b143546b61a7,-52.60604624484387,descaso com o cliente,"muito ruim, atendimento somente eletronico, vc é obrigado a esperar pele boa vontade da loja para entrar em contato.",2018-08-09 00:00:00,2018-08-09 11:42:26,eletronicos,-51.39990981915623,-46.037991233854264,-49.08555650110839,-45.15024755234235,-43.67853378384734,-48.76481759659674,-40.293344992672615,electronics,82510,curitiba,PR,83203.0,-49.29793769903743,-48.51834821967465,paranagua,PR,5
68d91c479bafcd184deee1cce5582243,3baa1dfebd3d28ccc8cdbf5d9faa7602,28610,nova friburgo,RJ,63089c5f142cc1148a1d7799a8359e8a,delivered,2018-06-12 19:20:44,2018-06-13 19:40:33,2018-06-25 13:22:00,2018-06-29 21:03:46,2018-07-19 00:00:00,1,43d6624c213f21168ead351def0ad36a,40db9e9aa57f7bb151bcda6b0f9bdbb7,2018-06-19 19:32:39,-4.425359541392162,-35.66799561774152,1.0,credit_card,-35.538419697145606,-8.98265256280169,72a34ebc5feaa03907f9d6817d04a6a8,-49.550475712246644,,,2018-06-30 00:00:00,2018-07-03 00:35:47,automotivo,-42.44975039541705,-38.21588028407281,-49.08555650110839,-45.20426090149628,-43.174115494726294,-45.406842828725914,-45.489749724540424,auto,52010,recife,PE,28610.0,-46.961390661622694,-42.52864048238232,nova friburgo,RJ,5
d24e7b7be23c2ba1000d85d181c968cc,caadc9a4b4dfe30f56f399821b71c6c3,12914,braganca paulista,SP,2794756d0dcdb379ce5fd0639e300a31,delivered,2017-11-02 13:11:26,2017-11-02 13:25:20,2017-11-03 16:04:10,2017-11-10 19:51:15,2017-11-27 00:00:00,1,a3b358d577875a8515f6d868c5a2662d,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2017-11-08 13:25:20,-16.966631358845177,-44.62470415480337,1.0,credit_card,-47.55070659440977,-20.644295648995364,51ff17d1c498e410006ad524305a83c0,-46.494905179649415,,,2017-11-11 00:00:00,2017-11-16 22:21:17,relogios_presentes,-44.48387753717595,-44.087123213019176,-46.75715144816118,-47.904928359192844,-48.72271667505779,-47.54373586282553,-48.954019545785634,watches_gifts,28615,nova friburgo,RJ,12914.0,-47.462532478229804,-46.53361841170685,bragança paulista,SP,5
